time,loc,latitude,longitude,depth,mag,id,place
2018-12-01T11:40:30.371Z,"61.3871,-150.0123",61.3871,-150.0123,29,2.5,ak20422601,"18km SSW of Big Lake, Alaska"
2018-12-01T11:53:45.030Z,"61.3352,-149.9838",61.3352,-149.9838,40.2,3,ak20422745,"16km NNW of Anchorage, Alaska"
2018-12-01T11:55:08.824Z,"61.3509,-149.9947",61.3509,-149.9947,40.6,4.1,ak20422750,"16km NNW of Anchorage, Alaska"
2018-12-01T11:59:29.706Z,"61.4793,-149.9079",61.4793,-149.9079,31,3.3,ak20422764,"5km SE of Big Lake, Alaska"
2018-12-01T12:08:34.262Z,"61.4092,-150.0885",61.4092,-150.0885,26.5,2.6,ak20422801,"12km SW of Big Lake, Alaska"
2018-12-01T12:44:53.695Z,"61.4731,-149.8976",61.4731,-149.8976,34.4,4.5,ak20422875,"6km SSE of Big Lake, Alaska"
2018-12-01T12:47:10.577Z,"61.5052,-149.9144",61.5052,-149.9144,36.2,3,ak20560952,"2km SE of Big Lake, Alaska"
2018-12-01T13:00:29.313Z,"61.4011,-150.0836",61.4011,-150.0836,36.6,2.6,ak20423051,"15km SSW of Big Lake, Alaska"
2018-12-01T13:04:28.640Z,"61.4771,-149.9394",61.4771,-149.9394,42.9,2.5,ak20423066,"5km S of Big Lake, Alaska"
2018-12-01T13:05:29.683Z,"61.4646,-149.9297",61.4646,-149.9297,31.4,2.8,ak20423075,"6km SSE of Big Lake, Alaska"
2018-12-01T13:12:49.159Z,"61.3591,-150.0104",61.3591,-150.0104,47.2,2.5,ak20423111,"16km NNW of Anchorage, Alaska"
2018-12-01T13:19:40.895Z,"61.358,-150.0894",61.358,-150.0894,32.3,2.9,ak20423128,"18km NNW of Anchorage, Alaska"
2018-12-01T13:19:58.310Z,"61.4931,-149.9208",61.4931,-149.9208,35.4,2.9,ak20423137,"9km W of Big Lake, Alaska"
2018-12-01T13:45:59.100Z,"61.3778,-150.0714",61.3778,-150.0714,29.2,3,ak20423198,"18km NW of Anchorage, Alaska"
2018-12-01T13:52:50.092Z,"61.4012,-150.0782",61.4012,-150.0782,34,3.7,ak20423344,"18km SSW of Big Lake, Alaska"
2018-12-01T13:53:21.503Z,"61.5043,-149.9628",61.5043,-149.9628,37.6,3.9,ak20561010,"1km SSW of Big Lake, Alaska"
2018-12-01T13:54:31.074Z,"61.5155,-149.9342",61.5155,-149.9342,36.8,2.9,ak20561011,"1km ESE of Big Lake, Alaska"
2018-12-01T14:46:29.434Z,"61.9799,-148.5911",61.9799,-148.5911,0,2.5,ak20423499,"24km NNE of Sutton-Alpine, Alaska"
2018-12-01T14:46:29.679Z,"61.4764,-149.9219",61.4764,-149.9219,25,2.6,ak20423504,"5km SSE of Big Lake, Alaska"
2018-12-01T14:48:55.902Z,"61.4766,-149.9699",61.4766,-149.9699,35.6,2.9,ak20423508,"5km S of Big Lake, Alaska"
2018-12-01T15:12:19.794Z,"61.3962,-149.968",61.3962,-149.968,26.1,2.5,ak20423732,"13km S of Big Lake, Alaska"
2018-12-01T15:21:50.841Z,"61.3877,-150.0279",61.3877,-150.0279,30.4,2.8,ak20423758,"16km SSW of Big Lake, Alaska"
2018-12-01T15:28:18.779Z,"61.506,-149.9516",61.506,-149.9516,48.7,2.5,ak20423796,"1km S of Big Lake, Alaska"
2018-12-01T15:28:29.220Z,"61.4336,-150.0105",61.4336,-150.0105,25.1,2.5,ak20423797,"10km SSW of Big Lake, Alaska"
2018-12-01T15:45:25.714Z,"61.3444,-150.0354",61.3444,-150.0354,24.9,2.9,ak20423826,"18km NNW of Anchorage, Alaska"
2018-12-01T15:56:26.732Z,"61.4912,-149.9259",61.4912,-149.9259,28.9,2.6,ak20423852,"3km SSE of Big Lake, Alaska"
2018-12-01T16:01:07.788Z,"61.3376,-150.0499",61.3376,-150.0499,34.5,4,ak20423871,"15km NNW of Anchorage, Alaska"
2018-12-01T16:04:59.150Z,"61.542,-149.8522",61.542,-149.8522,47.6,3.9,ak20424060,"5km ENE of Big Lake, Alaska"
2018-12-01T16:40:46.140Z,"61.3272,-150.0395",61.3272,-150.0395,35.4,3.5,ak20424188,"15km NW of Anchorage, Alaska"
2018-12-01T16:44:53.034Z,"61.5022,-149.9247",61.5022,-149.9247,37.5,3,ak20424206,"5km SSW of Big Lake, Alaska"
2018-12-01T16:46:21.635Z,"61.4176,-149.9421",61.4176,-149.9421,29.4,2.7,ak20424220,"11km S of Big Lake, Alaska"
2018-12-01T17:09:35.360Z,"61.4817,-149.9184",61.4817,-149.9184,29.9,2.5,ak20424252,"6km S of Big Lake, Alaska"
2018-12-01T17:31:12.858Z,"61.3937,-150.0601",61.3937,-150.0601,31.4,2.6,ak20424296,"15km SSW of Big Lake, Alaska"
2018-12-01T17:36:01.901Z,"61.4966,-150.1431",61.4966,-150.1431,47.4,2.8,ak20424531,"10km WSW of Big Lake, Alaska"
2018-12-01T17:36:18.967Z,"61.4104,-149.9764",61.4104,-149.9764,29.4,2.8,ak20424308,"12km S of Big Lake, Alaska"
2018-12-01T17:36:34.525Z,"61.3445,-150.0489",61.3445,-150.0489,37.9,2.8,ak20561169,"16km NNW of Anchorage, Alaska"
2018-12-01T17:49:36.298Z,"61.4767,-149.938",61.4767,-149.938,41.4,3.4,ak20424568,"5km S of Big Lake, Alaska"
2018-12-01T17:55:49.088Z,"61.44,-149.9583",61.44,-149.9583,25.7,2.8,ak20424590,"9km S of Big Lake, Alaska"
2018-12-01T18:04:47.422Z,"61.4701,-149.9876",61.4701,-149.9876,35.8,2.6,ak20424607,"9km SSW of Big Lake, Alaska"
2018-12-01T18:10:22.699Z,"61.329,-150.0688",61.329,-150.0688,29.3,2.5,ak20424613,"16km NW of Anchorage, Alaska"
2018-12-01T18:19:23.199Z,"61.4879,-149.9288",61.4879,-149.9288,25.5,2.6,ak20424634,"7km SSW of Big Lake, Alaska"
2018-12-01T18:26:46.081Z,"61.4827,-149.9637",61.4827,-149.9637,28.8,2.9,ak20424647,"1km SSW of Big Lake, Alaska"
2018-12-01T18:31:59.458Z,"61.4215,-149.9873",61.4215,-149.9873,31.6,3.5,ak20424660,"10km S of Big Lake, Alaska"
2018-12-01T18:57:33.889Z,"61.6692,-150.7066",61.6692,-150.7066,2.2,2.6,ak20424906,"36km WSW of Willow, Alaska"
2018-12-01T19:00:40.423Z,"61.4922,-149.9456",61.4922,-149.9456,33.7,2.7,ak20424930,"6km SW of Big Lake, Alaska"
2018-12-01T19:01:21.604Z,"61.3991,-150.0577",61.3991,-150.0577,36.1,2.7,ak20561219,"14km SSW of Big Lake, Alaska"
2018-12-01T19:05:19.637Z,"61.3535,-149.9468",61.3535,-149.9468,44.2,2.8,ak20424944,"13km NNW of Anchorage, Alaska"
2018-12-01T19:20:36.581Z,"61.4108,-150.0053",61.4108,-150.0053,23.9,2.5,ak20424980,"14km SSW of Big Lake, Alaska"
2018-12-01T20:10:13.497Z,"61.4311,-149.9528",61.4311,-149.9528,25.2,2.7,ak20425290,"13km S of Big Lake, Alaska"
2018-12-01T20:39:22.764Z,"61.4885,-149.9273",61.4885,-149.9273,37.6,3.1,ak20425339,"5km SW of Big Lake, Alaska"
2018-12-01T20:43:30.601Z,"61.4477,-149.9257",61.4477,-149.9257,29.7,2.7,ak20425355,"11km S of Big Lake, Alaska"
2018-12-01T21:58:14.105Z,"61.3423,-150.031",61.3423,-150.031,34.3,2.8,ak20425696,"18km NW of Anchorage, Alaska"
2018-12-01T22:17:14.108Z,"61.3567,-150.1023",61.3567,-150.1023,35.8,3.3,ak20425726,"19km NW of Anchorage, Alaska"
2018-12-01T22:42:02.543Z,"61.3374,-150.0215",61.3374,-150.0215,36.6,3.8,ak20426019,"14km NNW of Anchorage, Alaska"
2018-12-01T22:45:26.836Z,"61.3872,-150.0502",61.3872,-150.0502,34.9,2.5,ak20426033,"15km SSW of Big Lake, Alaska"
2018-12-01T22:46:15.611Z,"61.4936,-149.9485",61.4936,-149.9485,30,2.6,ak20426036,"3km S of Big Lake, Alaska"
2018-12-01T23:21:36.705Z,"61.1527,-150.5361",61.1527,-150.5361,0,2.5,ak20426111,"34km WSW of Anchorage, Alaska"
2018-12-01T23:24:21.258Z,"61.4506,-149.987",61.4506,-149.987,37.7,2.7,ak20426117,"10km SSW of Big Lake, Alaska"
2018-12-01T23:46:17.915Z,"61.3733,-150.0966",61.3733,-150.0966,32.4,2.7,ak20426169,"18km NW of Anchorage, Alaska"
2018-12-01T23:53:53.588Z,"61.4725,-149.9411",61.4725,-149.9411,35.6,3.1,ak20426182,"8km SSW of Big Lake, Alaska"
2018-12-01T23:59:34.988Z,"61.3261,-150.0322",61.3261,-150.0322,21.3,3.1,ak20426193,"13km NNW of Anchorage, Alaska"
2018-12-02T00:03:57.883Z,"61.3254,-150.0049",61.3254,-150.0049,33.9,3,ak20426204,"13km NNW of Anchorage, Alaska"
2018-12-02T00:11:31.615Z,"61.5681,-149.72",61.5681,-149.72,20.4,2.5,ak20426478,"8km NW of Knik-Fairview, Alaska"
2018-12-02T00:32:39.534Z,"61.3579,-150.0944",61.3579,-150.0944,20.2,2.5,ak20426511,"18km NNW of Anchorage, Alaska"
2018-12-02T00:43:32.480Z,"61.457,-149.9647",61.457,-149.9647,20.1,2.7,ak20426536,"7km S of Big Lake, Alaska"
2018-12-02T01:04:03.790Z,"61.3274,-150.0713",61.3274,-150.0713,20.7,2.8,ak20426571,"15km NW of Anchorage, Alaska"
2018-12-02T01:29:34.831Z,"61.4686,-149.9515",61.4686,-149.9515,29.9,3.3,ak20426856,"8km S of Big Lake, Alaska"
2018-12-02T01:48:41.870Z,"61.3941,-150.1238",61.3941,-150.1238,20.4,2.9,ak20426879,"16km SSW of Big Lake, Alaska"
2018-12-02T01:52:54.973Z,"61.3379,-150.0348",61.3379,-150.0348,19,3,ak20426891,"15km NNW of Anchorage, Alaska"
2018-12-02T02:11:14.779Z,"61.4939,-149.9445",61.4939,-149.9445,35.8,2.8,ak20427205,"3km S of Big Lake, Alaska"
2018-12-02T02:11:32.965Z,"61.3658,-150.1189",61.3658,-150.1189,20,2.9,ak20427203,"19km SSW of Big Lake, Alaska"
2018-12-02T02:24:09.072Z,"61.5016,-149.8995",61.5016,-149.8995,35.3,2.5,ak20427222,"3km SE of Big Lake, Alaska"
2018-12-02T02:24:29.718Z,"61.3556,-150.1194",61.3556,-150.1194,21.7,2.7,ak20427223,"19km NW of Anchorage, Alaska"
2018-12-02T02:36:14.937Z,"61.3459,-150.0873",61.3459,-150.0873,21.5,2.6,ak20427235,"17km NW of Anchorage, Alaska"
2018-12-02T02:55:31.445Z,"61.4734,-149.7921",61.4734,-149.7921,35.4,2.5,ak20427267,"10km ESE of Big Lake, Alaska"
2018-12-02T02:57:15.747Z,"61.5508,-149.7497",61.5508,-149.7497,41.7,2.7,ak20427272,"9km WNW of Knik-Fairview, Alaska"
2018-12-02T03:04:26.299Z,"61.381,-149.951",61.381,-149.951,41.3,3.4,ak20427291,"17km NNW of Anchorage, Alaska"
2018-12-02T03:39:45.390Z,"61.3635,-150.0862",61.3635,-150.0862,20.4,2.9,ak20427620,"18km SSW of Big Lake, Alaska"
2018-12-02T03:46:03.169Z,"61.4196,-150.0703",61.4196,-150.0703,36,2.5,ak20427638,"12km SSW of Big Lake, Alaska"
2018-12-02T04:38:40.677Z,"61.461,-149.9692",61.461,-149.9692,20.4,2.8,ak20427971,"6km S of Big Lake, Alaska"
2018-12-02T04:52:15.820Z,"61.3417,-149.9957",61.3417,-149.9957,44.5,4.6,ak20428017,"12km NNW of Anchorage, Alaska"
2018-12-02T05:13:27.301Z,"61.4002,-150.0689",61.4002,-150.0689,27.2,2.5,ak20428103,"14km SSW of Big Lake, Alaska"
2018-12-02T05:27:16.301Z,"61.4037,-149.9139",61.4037,-149.9139,31.4,2.6,ak20428417,"13km S of Big Lake, Alaska"
2018-12-02T05:34:22.479Z,"61.4135,-149.9474",61.4135,-149.9474,18.6,2.9,ak20428449,"12km S of Big Lake, Alaska"
2018-12-02T06:13:32.628Z,"61.3352,-150.0851",61.3352,-150.0851,20,2.8,ak20428533,"16km NW of Anchorage, Alaska"
2018-12-02T06:49:18.856Z,"61.4258,-150.0109",61.4258,-150.0109,12.8,2.5,ak20428878,"11km SSW of Big Lake, Alaska"
2018-12-02T06:50:29.639Z,"61.4529,-149.9549",61.4529,-149.9549,34.6,2.7,ak20428890,"7km S of Big Lake, Alaska"
2018-12-02T07:02:04.005Z,"61.3756,-150.0791",61.3756,-150.0791,20,2.6,ak20428937,"17km SSW of Big Lake, Alaska"
2018-12-02T07:10:14.655Z,"61.4128,-150.0541",61.4128,-150.0541,33.9,2.5,ak20428970,"13km SSW of Big Lake, Alaska"
2018-12-02T07:21:21.564Z,"61.3706,-150.108",61.3706,-150.108,18.9,2.9,ak20428992,"18km SSW of Big Lake, Alaska"
2018-12-02T07:24:07.540Z,"61.3393,-150.0816",61.3393,-150.0816,32.9,2.6,ak20428998,"16km NW of Anchorage, Alaska"
2018-12-02T07:32:04.454Z,"61.3326,-149.9657",61.3326,-149.9657,34.7,2.6,ak20429007,"13km NNW of Anchorage, Alaska"
2018-12-02T07:36:16.033Z,"61.5017,-149.9044",61.5017,-149.9044,34.1,2.7,ak20429014,"3km SE of Big Lake, Alaska"
2018-12-02T07:36:32.165Z,"61.4296,-149.9189",61.4296,-149.9189,70.1,2.8,ak20429017,"10km S of Big Lake, Alaska"
2018-12-02T07:49:53.173Z,"61.4313,-150.1156",61.4313,-150.1156,21.5,2.8,ak20429037,"13km SW of Big Lake, Alaska"
2018-12-02T08:51:33.855Z,"61.461,-149.9178",61.461,-149.9178,22.6,2.9,ak20429445,"7km SSE of Big Lake, Alaska"
2018-12-02T08:52:02.114Z,"61.4734,-149.9888",61.4734,-149.9888,24,2.9,ak20429442,"5km SSW of Big Lake, Alaska"
2018-12-02T09:13:26.258Z,"61.442,-150.0054",61.442,-150.0054,34.7,3,ak20429808,"3km SSW of Big Lake, Alaska"
2018-12-02T10:27:58.181Z,"61.3635,-150.1332",61.3635,-150.1332,20.3,2.8,ak20429930,"12km NNW of Anchorage, Alaska"
2018-12-02T10:50:53.052Z,"61.3751,-150.1041",61.3751,-150.1041,22.1,2.5,ak20430275,"15km SSW of Big Lake, Alaska"
2018-12-02T10:58:11.278Z,"61.4547,-150.0409",61.4547,-150.0409,20,2.6,ak20430293,"6km SSW of Big Lake, Alaska"
2018-12-02T11:13:49.618Z,"61.4721,-150.0499",61.4721,-150.0499,34.6,3.1,ak20430317,"5km SW of Big Lake, Alaska"
2018-12-02T11:19:36.855Z,"61.465,-150.0476",61.465,-150.0476,20.6,2.9,ak20430329,"5km S of Big Lake, Alaska"
2018-12-02T11:33:32.604Z,"61.4181,-149.9783",61.4181,-149.9783,29.3,2.5,ak20430365,"9km S of Big Lake, Alaska"
2018-12-02T11:49:24.773Z,"61.4461,-149.9997",61.4461,-149.9997,17.7,2.5,ak20430389,"6km SE of Big Lake, Alaska"
2018-12-02T12:03:28.641Z,"61.3834,-150.1273",61.3834,-150.1273,20.1,2.5,ak20430413,"16km SSW of Big Lake, Alaska"
2018-12-02T12:22:35.848Z,"61.6542,-149.8374",61.6542,-149.8374,3.8,2.5,ak20430758,"16km NNW of Anchorage, Alaska"
2018-12-02T13:26:22.337Z,"61.376,-150.0862",61.376,-150.0862,19.7,2.9,ak20430846,"17km SSW of Big Lake, Alaska"
2018-12-02T13:38:30.257Z,"61.4238,-150.0566",61.4238,-150.0566,29.6,3,ak20430869,"12km SSW of Big Lake, Alaska"
2018-12-02T13:58:06.932Z,"61.3643,-150.109",61.3643,-150.109,30.5,2.5,ak20430914,"19km NW of Anchorage, Alaska"
2018-12-02T14:18:03.265Z,"61.4156,-149.9113",61.4156,-149.9113,38.5,3.7,ak20431292,"12km S of Big Lake, Alaska"
2018-12-02T14:37:15.703Z,"61.4083,-150.1211",61.4083,-150.1211,17.5,2.6,ak20431317,"15km SW of Big Lake, Alaska"
2018-12-02T14:42:46.661Z,"61.4884,-149.9395",61.4884,-149.9395,32.8,3,ak20431332,"3km SSE of Big Lake, Alaska"
2018-12-02T15:24:32.395Z,"61.4578,-150.0024",61.4578,-150.0024,31.1,2.7,ak20431736,"7km SSW of Big Lake, Alaska"
2018-12-02T15:33:22.910Z,"61.3528,-150.038",61.3528,-150.038,32.4,2.7,ak20431754,"16km NNW of Anchorage, Alaska"
2018-12-02T15:58:05.875Z,"61.4028,-149.998",61.4028,-149.998,32.5,2.5,ak20431812,"13km S of Big Lake, Alaska"
2018-12-02T15:58:21.063Z,"61.4244,-149.9709",61.4244,-149.9709,31.8,2.5,ak20431817,"10km S of Big Lake, Alaska"
2018-12-02T16:12:57.619Z,"61.4719,-149.9081",61.4719,-149.9081,33,2.8,ak20431866,"6km SSE of Big Lake, Alaska"
2018-12-02T16:13:19.365Z,"61.4364,-149.9712",61.4364,-149.9712,20,3,ak20431867,"9km S of Big Lake, Alaska"
2018-12-02T16:24:39.113Z,"61.1894,-149.965",61.1894,-149.965,17.2,3.1,ak20431901,"7km NNW of Anchorage, Alaska"
2018-12-02T17:16:59.013Z,"61.4375,-150.043",61.4375,-150.043,19.8,2.8,ak20432321,"10km SSW of Big Lake, Alaska"
2018-12-02T17:59:27.692Z,"61.4469,-150.0775",61.4469,-150.0775,20,2.9,ak20432711,"10km SW of Big Lake, Alaska"
2018-12-02T18:24:57.081Z,"61.371,-150.3238",61.371,-150.3238,21.7,2.6,ak20432766,"25km SW of Big Lake, Alaska"
2018-12-02T18:26:56.781Z,"61.4569,-150.0658",61.4569,-150.0658,20,3.2,ak20432771,"9km SW of Big Lake, Alaska"
2018-12-02T19:17:50.243Z,"61.318,-150.1108",61.318,-150.1108,99.3,2.7,ak20432870,"15km NW of Anchorage, Alaska"
2018-12-02T19:18:20.220Z,"61.4352,-149.9566",61.4352,-149.9566,31.3,2.7,ak20432866,"9km S of Big Lake, Alaska"
2018-12-02T19:30:32.836Z,"61.3824,-150.0954",61.3824,-150.0954,33.5,2.7,ak20432896,"17km SSW of Big Lake, Alaska"
2018-12-02T19:34:16.976Z,"61.4469,-149.9821",61.4469,-149.9821,30.9,3.4,ak20433256,"8km S of Big Lake, Alaska"
2018-12-02T20:27:33.093Z,"61.436,-149.9536",61.436,-149.9536,17,2.7,ak20433332,"9km S of Big Lake, Alaska"
2018-12-02T21:54:16.763Z,"61.3856,-149.9443",61.3856,-149.9443,33,2.5,ak20433794,"15km S of Big Lake, Alaska"
2018-12-02T22:01:46.617Z,"61.3891,-150.0869",61.3891,-150.0869,33.4,2.8,ak20433811,"16km SSW of Big Lake, Alaska"
2018-12-02T22:02:13.188Z,"61.3597,-150.0847",61.3597,-150.0847,27.5,3.1,ak20433814,"18km NNW of Anchorage, Alaska"
2018-12-02T22:25:14.862Z,"61.3882,-149.9466",61.3882,-149.9466,33.4,3.5,ak20433849,"15km S of Big Lake, Alaska"
2018-12-02T22:28:27.688Z,"61.4203,-150.0655",61.4203,-150.0655,17.6,2.8,ak20433859,"9km SSE of Big Lake, Alaska"
2018-12-02T22:40:20.021Z,"61.4865,-149.9525",61.4865,-149.9525,29.7,3.3,ak20434223,"7km SSW of Big Lake, Alaska"
2018-12-02T22:50:42.481Z,"61.4315,-149.9712",61.4315,-149.9712,20.2,3.2,ak20434249,"10km S of Big Lake, Alaska"
2018-12-02T23:17:12.402Z,"61.4237,-150.1165",61.4237,-150.1165,19.8,2.9,ak20434294,"13km SW of Big Lake, Alaska"
2018-12-02T23:31:42.304Z,"61.3497,-150.0671",61.3497,-150.0671,19,2.9,ak20434316,"17km NNW of Anchorage, Alaska"
2018-12-02T23:37:42.053Z,"61.481,-150.0047",61.481,-150.0047,19.9,2.6,ak20434326,"5km SSW of Big Lake, Alaska"
2018-12-03T00:20:27.315Z,"61.4683,-150.0507",61.4683,-150.0507,20.7,2.8,ak20434411,"7km SW of Big Lake, Alaska"
2018-12-03T01:23:49.022Z,"61.339,-150.0871",61.339,-150.0871,32.1,2.6,ak20435020,"16km NW of Anchorage, Alaska"
2018-12-03T02:00:37.254Z,"61.4802,-149.9164",61.4802,-149.9164,32.7,2.6,ak20435091,"5km SSE of Big Lake, Alaska"
2018-12-03T02:28:26.140Z,"61.2212,-149.947",61.2212,-149.947,36.7,3.1,ak20435157,"2km W of Anchorage, Alaska"
2018-12-03T02:30:05.143Z,"61.3922,-150.0909",61.3922,-150.0909,20,3.2,ak20435163,"16km SSW of Big Lake, Alaska"
2018-12-03T02:35:35.674Z,"61.4678,-149.9529",61.4678,-149.9529,41.1,4,ak20435169,"5km S of Big Lake, Alaska"
2018-12-03T03:06:57.939Z,"61.3284,-149.9716",61.3284,-149.9716,32.3,3.4,ak20435615,"12km NNW of Anchorage, Alaska"
2018-12-03T03:12:08.831Z,"61.3554,-150.0279",61.3554,-150.0279,33.6,2.5,ak20435637,"16km NNW of Anchorage, Alaska"
2018-12-03T03:59:15.114Z,"61.4784,-149.9839",61.4784,-149.9839,23.8,3,ak20435868,"5km SSW of Big Lake, Alaska"
2018-12-03T04:02:53.586Z,"61.4498,-150.0202",61.4498,-150.0202,17.9,2.8,ak20436094,"5km S of Big Lake, Alaska"
2018-12-03T04:28:39.007Z,"61.4866,-149.9645",61.4866,-149.9645,44.4,3.1,ak20436148,"3km S of Big Lake, Alaska"
2018-12-03T04:28:50.922Z,"61.4827,-150.0519",61.4827,-150.0519,31.2,3.1,ak20436149,"6km SW of Big Lake, Alaska"
2018-12-03T05:00:30.999Z,"61.4697,-149.9975",61.4697,-149.9975,20.9,2.8,ak20436189,"6km SSW of Big Lake, Alaska"
2018-12-03T05:21:25.276Z,"61.4915,-149.9041",61.4915,-149.9041,34,2.6,ak20436239,"4km SE of Big Lake, Alaska"
2018-12-03T06:20:44.292Z,"61.3959,-150.09",61.3959,-150.09,21,2.8,ak20436700,"15km SSW of Big Lake, Alaska"
2018-12-03T06:51:01.806Z,"61.349,-149.9926",61.349,-149.9926,39.3,3.5,ak20436724,"15km NNW of Anchorage, Alaska"
2018-12-03T06:52:12.609Z,"61.4617,-150.1164",61.4617,-150.1164,29.3,3.5,ak20436730,"10km SW of Big Lake, Alaska"
2018-12-03T07:20:27.254Z,"61.3689,-150.0802",61.3689,-150.0802,19.9,2.5,ak20436776,"18km SSW of Big Lake, Alaska"
2018-12-03T07:40:45.301Z,"61.3372,-150.0774",61.3372,-150.0774,20.5,3.2,ak20437194,"16km NW of Anchorage, Alaska"
2018-12-03T07:54:28.729Z,"61.2494,-149.9484",61.2494,-149.9484,41.2,2.5,ak20437225,"4km NW of Anchorage, Alaska"
2018-12-03T07:54:42.446Z,"61.3421,-150.1035",61.3421,-150.1035,0,2.6,ak20437227,"17km NW of Anchorage, Alaska"
2018-12-03T08:35:50.723Z,"61.3842,-149.9754",61.3842,-149.9754,34.3,2.5,ak20437300,"15km S of Big Lake, Alaska"
2018-12-03T08:38:42.119Z,"61.4042,-150.088",61.4042,-150.088,19.9,2.5,ak20437696,"14km SSW of Big Lake, Alaska"
2018-12-03T09:24:15.409Z,"61.4536,-149.9812",61.4536,-149.9812,33.3,2.5,ak20437770,"7km S of Big Lake, Alaska"
2018-12-03T09:56:30.019Z,"61.2118,-149.9414",61.2118,-149.9414,36.8,2.8,ak20437803,"2km WSW of Anchorage, Alaska"
2018-12-03T10:29:10.397Z,"61.5055,-150.0485",61.5055,-150.0485,28.3,2.6,ak20437849,"5km WSW of Big Lake, Alaska"
2018-12-03T10:30:35.083Z,"61.4752,-150.0075",61.4752,-150.0075,40.6,3.5,ak20437850,"5km SSW of Big Lake, Alaska"
2018-12-03T11:23:18.295Z,"61.379,-150.0863",61.379,-150.0863,19.7,2.7,ak20437899,"14km SSW of Big Lake, Alaska"
2018-12-03T11:25:25.376Z,"61.4523,-149.9736",61.4523,-149.9736,20,2.6,ak20437904,"5km SSE of Big Lake, Alaska"
2018-12-03T11:46:28.519Z,"61.5658,-150.0814",61.5658,-150.0814,1.4,2.6,ak20438328,"8km NW of Big Lake, Alaska"
2018-12-03T11:46:36.375Z,"61.6345,-149.801",61.6345,-149.801,43.1,2.5,ak20438324,"2km NNE of Houston, Alaska"
2018-12-03T12:18:58.789Z,"61.4208,-149.9826",61.4208,-149.9826,37,3.8,ak20438385,"7km S of Big Lake, Alaska"
2018-12-03T12:22:18.901Z,"61.4326,-149.9924",61.4326,-149.9924,34.4,2.7,ak20438400,"10km SSW of Big Lake, Alaska"
2018-12-03T12:29:31.478Z,"61.481,-149.9796",61.481,-149.9796,29.9,2.5,ak20438411,"2km ESE of Big Lake, Alaska"
2018-12-03T12:30:29.446Z,"61.4021,-149.9268",61.4021,-149.9268,31.1,2.9,ak20438417,"11km S of Big Lake, Alaska"
2018-12-03T14:04:29.863Z,"61.4088,-149.9289",61.4088,-149.9289,20.1,2.6,ak20438939,"12km S of Big Lake, Alaska"
2018-12-03T14:52:18.267Z,"61.5412,-149.6455",61.5412,-149.6455,198.1,3.2,ak20439420,"7km SSE of Big Lake, Alaska"
2018-12-03T14:52:50.474Z,"61.3618,-150.1441",61.3618,-150.1441,10,3.2,ak20439421,"17km SSW of Big Lake, Alaska"
2018-12-03T17:37:18.007Z,"61.4264,-150.069",61.4264,-150.069,20.3,2.5,ak20440448,"12km SSW of Big Lake, Alaska"
2018-12-03T17:41:40.550Z,"61.4296,-150.0564",61.4296,-150.0564,16,2.9,ak20440452,"11km SSW of Big Lake, Alaska"
2018-12-03T17:54:01.177Z,"61.4874,-149.9954",61.4874,-149.9954,33.3,2.6,ak20440472,"4km SSW of Big Lake, Alaska"
2018-12-03T18:02:44.165Z,"61.4536,-149.9447",61.4536,-149.9447,34.3,2.7,ak20440502,"7km S of Big Lake, Alaska"
2018-12-03T18:22:43.987Z,"61.4577,-150.0539",61.4577,-150.0539,21.7,3.2,ak20440533,"8km SW of Big Lake, Alaska"
2018-12-03T18:41:19.925Z,"61.4006,-150.0459",61.4006,-150.0459,33.2,2.6,ak20440557,"14km SSW of Big Lake, Alaska"
2018-12-03T18:45:13.632Z,"61.3284,-150.0776",61.3284,-150.0776,34.4,2.6,ak20440564,"15km NW of Anchorage, Alaska"
2018-12-03T19:18:23.780Z,"61.453,-150.0295",61.453,-150.0295,9.3,2.9,ak20440607,"9km WSW of Knik-Fairview, Alaska"
2018-12-03T19:20:09.338Z,"61.3668,-150.0944",61.3668,-150.0944,19.9,2.7,ak20440617,"18km SSW of Big Lake, Alaska"
2018-12-03T19:23:59.036Z,"61.4374,-149.9824",61.4374,-149.9824,32.9,2.8,ak20440628,"9km S of Big Lake, Alaska"
2018-12-03T19:27:51.887Z,"61.461,-149.952",61.461,-149.952,41.6,3.5,ak20440639,"6km S of Big Lake, Alaska"
2018-12-03T20:22:35.715Z,"61.2957,-150.0103",61.2957,-150.0103,33.3,3.4,ak20440726,"10km NW of Anchorage, Alaska"
2018-12-03T20:29:43.562Z,"61.4772,-149.9705",61.4772,-149.9705,25.5,2.8,ak20440753,"4km S of Big Lake, Alaska"
2018-12-03T20:30:11.498Z,"61.4439,-150.1236",61.4439,-150.1236,38.7,3.1,ak20440757,"12km SW of Big Lake, Alaska"
2018-12-03T20:38:59.709Z,"61.3946,-150.0933",61.3946,-150.0933,20,2.7,ak20440759,"15km SSW of Big Lake, Alaska"
2018-12-03T20:39:58.871Z,"61.4259,-150.005",61.4259,-150.005,33.9,3.6,ak20440765,"10km SSW of Big Lake, Alaska"
2018-12-03T20:41:06.485Z,"61.5111,-149.9269",61.5111,-149.9269,32.4,3.3,ak20440771,"1km SE of Big Lake, Alaska"
2018-12-03T22:20:53.545Z,"61.3633,-150.0771",61.3633,-150.0771,20.3,2.8,ak20440906,"16km SSW of Big Lake, Alaska"
